sumoType;wireLayer;anode;cathode;absoluteXPosition;absoluteYPosition
6;9;7;15;23;63
6;9;8;0;24;48
6;9;8;1;24;49
6;9;8;2;24;50
6;9;8;3;24;51
6;9;8;4;24;52
6;9;8;5;24;53
6;9;8;6;24;54
6;9;8;7;24;55
6;9;8;8;24;56
6;9;8;9;24;57
6;9;8;10;24;58
6;9;8;11;24;59
6;9;8;12;24;60
6;9;8;13;24;61
6;9;8;14;24;62
6;9;8;15;24;63
6;9;9;0;25;48
6;9;9;1;25;49
6;9;9;2;25;50
6;9;9;3;25;51
6;9;9;4;25;52
6;9;9;5;25;53
6;9;9;6;25;54
6;9;9;7;25;55
6;9;9;8;25;56
6;9;9;9;25;57
6;9;9;10;25;58
6;9;9;11;25;59
6;9;9;12;25;60
6;9;9;13;25;61
6;9;9;14;25;62
6;9;9;15;25;63
6;9;10;0;26;48
6;9;10;1;26;49
6;9;10;2;26;50
6;9;10;3;26;51
6;9;10;4;26;52
6;9;10;5;26;53
6;9;10;6;26;54
6;9;10;7;26;55
6;9;10;8;26;56
6;9;10;9;26;57
6;9;10;10;26;58
6;9;10;11;26;59
6;9;10;12;26;60
6;9;10;13;26;61
6;9;10;14;26;62
6;9;10;15;26;63
6;9;11;0;27;48
6;9;11;1;27;49
6;9;11;2;27;50
6;9;11;3;27;51
6;9;11;4;27;52
6;9;11;5;27;53
6;9;11;6;27;54
6;9;11;7;27;55
6;9;11;8;27;56
6;9;11;9;27;57
6;9;11;10;27;58
6;9;11;11;27;59
6;9;11;12;27;60
6;9;11;13;27;61
6;9;11;14;27;62
6;9;11;15;27;63
6;9;12;0;28;48
6;9;12;1;28;49
6;9;12;2;28;50
6;9;12;3;28;51
6;9;12;4;28;52
6;9;12;5;28;53
6;9;12;6;28;54
6;9;12;7;28;55
6;9;12;8;28;56
6;9;12;9;28;57
6;9;12;10;28;58
6;9;12;11;28;59
6;9;12;12;28;60
6;9;12;13;28;61
6;9;12;14;28;62
6;9;12;15;28;63
6;9;13;0;29;48
6;9;13;1;29;49
6;9;13;2;29;50
6;9;13;3;29;51
6;9;13;4;29;52
6;9;13;5;29;53
6;9;13;6;29;54
6;9;13;7;29;55
6;9;13;8;29;56
6;9;13;9;29;57
6;9;13;10;29;58
6;9;13;11;29;59
6;9;13;12;29;60
6;9;13;13;29;61
6;9;13;14;29;62
6;9;13;15;29;63
6;9;14;0;30;48
6;9;14;1;30;49
6;9;14;2;30;50
6;9;14;3;30;51
6;9;14;4;30;52
6;9;14;5;30;53
6;9;14;6;30;54
6;9;14;7;30;55
6;9;14;8;30;56
6;9;14;9;30;57
6;9;14;10;30;58
6;9;14;11;30;59
6;9;14;12;30;60
6;9;14;13;30;61
6;9;14;14;30;62
6;9;14;15;30;63
6;9;15;0;31;48
6;9;15;1;31;49
6;9;15;2;31;50
6;9;15;3;31;51
6;9;15;4;31;52
6;9;15;5;31;53
6;9;15;6;31;54
6;9;15;7;31;55
6;9;15;8;31;56
6;9;15;9;31;57
6;9;15;10;31;58
6;9;15;11;31;59
6;9;15;12;31;60
6;9;15;13;31;61
6;9;15;14;31;62
6;9;15;15;31;63
6;10;0;0;32;64
6;10;0;1;32;65
6;10;0;2;32;66
6;10;0;3;32;67
6;10;0;4;32;68
6;10;0;5;32;69
6;10;0;6;32;70
6;10;0;7;32;71
6;10;0;8;32;72
6;10;0;9;32;73
6;10;0;10;32;74
6;10;0;11;32;75
6;10;0;12;32;76
6;10;0;13;32;77
6;10;0;14;32;78
6;10;0;15;32;79
6;10;1;0;33;64
6;10;1;1;33;65
6;10;1;2;33;66
6;10;1;3;33;67
6;10;1;4;33;68
6;10;1;5;33;69
6;10;1;6;33;70
6;10;1;7;33;71
6;10;1;8;33;72
6;10;1;9;33;73
6;10;1;10;33;74
6;10;1;11;33;75
6;10;1;12;33;76
6;10;1;13;33;77
6;10;1;14;33;78
6;10;1;15;33;79
6;10;2;0;34;64
6;10;2;1;34;65
6;10;2;2;34;66
6;10;2;3;34;67
6;10;2;4;34;68
6;10;2;5;34;69
6;10;2;6;34;70
6;10;2;7;34;71
6;10;2;8;34;72
6;10;2;9;34;73
6;10;2;10;34;74
6;10;2;11;34;75
6;10;2;12;34;76
6;10;2;13;34;77
6;10;2;14;34;78
6;10;2;15;34;79
6;10;3;0;35;64
6;10;3;1;35;65
6;10;3;2;35;66
6;10;3;3;35;67
6;10;3;4;35;68
6;10;3;5;35;69
6;10;3;6;35;70
6;10;3;7;35;71
6;10;3;8;35;72
6;10;3;9;35;73
6;10;3;10;35;74
6;10;3;11;35;75
6;10;3;12;35;76
6;10;3;13;35;77
6;10;3;14;35;78
6;10;3;15;35;79
6;10;4;0;36;64
6;10;4;1;36;65
6;10;4;2;36;66
6;10;4;3;36;67
6;10;4;4;36;68
6;10;4;5;36;69
6;10;4;6;36;70
6;10;4;7;36;71
6;10;4;8;36;72
6;10;4;9;36;73
6;10;4;10;36;74
6;10;4;11;36;75
6;10;4;12;36;76
6;10;4;13;36;77
6;10;4;14;36;78
6;10;4;15;36;79
6;10;5;0;37;64
6;10;5;1;37;65
6;10;5;2;37;66
6;10;5;3;37;67
6;10;5;4;37;68
6;10;5;5;37;69
6;10;5;6;37;70
6;10;5;7;37;71
6;10;5;8;37;72
6;10;5;9;37;73
6;10;5;10;37;74
6;10;5;11;37;75
6;10;5;12;37;76
6;10;5;13;37;77
6;10;5;14;37;78
6;10;5;15;37;79
6;10;6;0;38;64
6;10;6;1;38;65
6;10;6;2;38;66
6;10;6;3;38;67
6;10;6;4;38;68
6;10;6;5;38;69
6;10;6;6;38;70
6;10;6;7;38;71
6;10;6;8;38;72
6;10;6;9;38;73
6;10;6;10;38;74
6;10;6;11;38;75
6;10;6;12;38;76
6;10;6;13;38;77
6;10;6;14;38;78
6;10;6;15;38;79
6;10;7;0;39;64
6;10;7;1;39;65
6;10;7;2;39;66
6;10;7;3;39;67
6;10;7;4;39;68
6;10;7;5;39;69
6;10;7;6;39;70
6;10;7;7;39;71
6;10;7;8;39;72
6;10;7;9;39;73
6;10;7;10;39;74
6;10;7;11;39;75
6;10;7;12;39;76
6;10;7;13;39;77
6;10;7;14;39;78
6;10;7;15;39;79
6;10;8;0;40;64
6;10;8;1;40;65
6;10;8;2;40;66
6;10;8;3;40;67
6;10;8;4;40;68
6;10;8;5;40;69
6;10;8;6;40;70
6;10;8;7;40;71
6;10;8;8;40;72
6;10;8;9;40;73
6;10;8;10;40;74
6;10;8;11;40;75
6;10;8;12;40;76
6;10;8;13;40;77
6;10;8;14;40;78
6;10;8;15;40;79
6;10;9;0;41;64
6;10;9;1;41;65
6;10;9;2;41;66
6;10;9;3;41;67
6;10;9;4;41;68
6;10;9;5;41;69
6;10;9;6;41;70
6;10;9;7;41;71
6;10;9;8;41;72
6;10;9;9;41;73
6;10;9;10;41;74
6;10;9;11;41;75
6;10;9;12;41;76
6;10;9;13;41;77
6;10;9;14;41;78
6;10;9;15;41;79
6;10;10;0;42;64
6;10;10;1;42;65
6;10;10;2;42;66
6;10;10;3;42;67
6;10;10;4;42;68
6;10;10;5;42;69
6;10;10;6;42;70
6;10;10;7;42;71
6;10;10;8;42;72
6;10;10;9;42;73
6;10;10;10;42;74
6;10;10;11;42;75
6;10;10;12;42;76
6;10;10;13;42;77
6;10;10;14;42;78
6;10;10;15;42;79
6;10;11;0;43;64
6;10;11;1;43;65
6;10;11;2;43;66
6;10;11;3;43;67
6;10;11;4;43;68
6;10;11;5;43;69
6;10;11;6;43;70
6;10;11;7;43;71
6;10;11;8;43;72
6;10;11;9;43;73
6;10;11;10;43;74
6;10;11;11;43;75
6;10;11;12;43;76
6;10;11;13;43;77
6;10;11;14;43;78
6;10;11;15;43;79
6;10;12;0;44;64
6;10;12;1;44;65
6;10;12;2;44;66
6;10;12;3;44;67
6;10;12;4;44;68
6;10;12;5;44;69
6;10;12;6;44;70
6;10;12;7;44;71
6;10;12;8;44;72
6;10;12;9;44;73
6;10;12;10;44;74
6;10;12;11;44;75
6;10;12;12;44;76
6;10;12;13;44;77
6;10;12;14;44;78
6;10;12;15;44;79
6;10;13;0;45;64
6;10;13;1;45;65
6;10;13;2;45;66
6;10;13;3;45;67
6;10;13;4;45;68
6;10;13;5;45;69
6;10;13;6;45;70
6;10;13;7;45;71
6;10;13;8;45;72
6;10;13;9;45;73
6;10;13;10;45;74
6;10;13;11;45;75
6;10;13;12;45;76
6;10;13;13;45;77
6;10;13;14;45;78
6;10;13;15;45;79
6;10;14;0;46;64
6;10;14;1;46;65
6;10;14;2;46;66
6;10;14;3;46;67
6;10;14;4;46;68
6;10;14;5;46;69
6;10;14;6;46;70
6;10;14;7;46;71
6;10;14;8;46;72
6;10;14;9;46;73
6;10;14;10;46;74
6;10;14;11;46;75
6;10;14;12;46;76
6;10;14;13;46;77
6;10;14;14;46;78
6;10;14;15;46;79
6;10;15;0;47;64
6;10;15;1;47;65
6;10;15;2;47;66
6;10;15;3;47;67
6;10;15;4;47;68
6;10;15;5;47;69
6;10;15;6;47;70
6;10;15;7;47;71
6;10;15;8;47;72
6;10;15;9;47;73
6;10;15;10;47;74
6;10;15;11;47;75
6;10;15;12;47;76
6;10;15;13;47;77
6;10;15;14;47;78
6;10;15;15;47;79
6;11;0;0;48;64
6;11;0;1;48;65
6;11;0;2;48;66
6;11;0;3;48;67
6;11;0;4;48;68
6;11;0;5;48;69
6;11;0;6;48;70
6;11;0;7;48;71
6;11;0;8;48;72
6;11;0;9;48;73
6;11;0;10;48;74
6;11;0;11;48;75
6;11;0;12;48;76
6;11;0;13;48;77
6;11;0;14;48;78
6;11;0;15;48;79
6;11;1;0;49;64
6;11;1;1;49;65
6;11;1;2;49;66
6;11;1;3;49;67
6;11;1;4;49;68
6;11;1;5;49;69
6;11;1;6;49;70
6;11;1;7;49;71
6;11;1;8;49;72
6;11;1;9;49;73
6;11;1;10;49;74
6;11;1;11;49;75
6;11;1;12;49;76
6;11;1;13;49;77
6;11;1;14;49;78
6;11;1;15;49;79
6;11;2;0;50;64
6;11;2;1;50;65
6;11;2;2;50;66
6;11;2;3;50;67
6;11;2;4;50;68
6;11;2;5;50;69
6;11;2;6;50;70
6;11;2;7;50;71
6;11;2;8;50;72
6;11;2;9;50;73
6;11;2;10;50;74
6;11;2;11;50;75
6;11;2;12;50;76
6;11;2;13;50;77
6;11;2;14;50;78
6;11;2;15;50;79
6;11;3;0;51;64
6;11;3;1;51;65
6;11;3;2;51;66
6;11;3;3;51;67
6;11;3;4;51;68
6;11;3;5;51;69
6;11;3;6;51;70
6;11;3;7;51;71
6;11;3;8;51;72
6;11;3;9;51;73
6;11;3;10;51;74
6;11;3;11;51;75
6;11;3;12;51;76
6;11;3;13;51;77
6;11;3;14;51;78
6;11;3;15;51;79
6;11;4;0;52;64
6;11;4;1;52;65
6;11;4;2;52;66
6;11;4;3;52;67
6;11;4;4;52;68
6;11;4;5;52;69
6;11;4;6;52;70
6;11;4;7;52;71
6;11;4;8;52;72
6;11;4;9;52;73
6;11;4;10;52;74
6;11;4;11;52;75
6;11;4;12;52;76
6;11;4;13;52;77
6;11;4;14;52;78
6;11;4;15;52;79
6;11;5;0;53;64
6;11;5;1;53;65
6;11;5;2;53;66
6;11;5;3;53;67
6;11;5;4;53;68
6;11;5;5;53;69
6;11;5;6;53;70
6;11;5;7;53;71
6;11;5;8;53;72
6;11;5;9;53;73
6;11;5;10;53;74
6;11;5;11;53;75
6;11;5;12;53;76
6;11;5;13;53;77
6;11;5;14;53;78
6;11;5;15;53;79
6;11;6;0;54;64
6;11;6;1;54;65
6;11;6;2;54;66
6;11;6;3;54;67
6;11;6;4;54;68
6;11;6;5;54;69
6;11;6;6;54;70
6;11;6;7;54;71
6;11;6;8;54;72
6;11;6;9;54;73
6;11;6;10;54;74
6;11;6;11;54;75
6;11;6;12;54;76
6;11;6;13;54;77
6;11;6;14;54;78
6;11;6;15;54;79
6;11;7;0;55;64
6;11;7;1;55;65
6;11;7;2;55;66
6;11;7;3;55;67
6;11;7;4;55;68
6;11;7;5;55;69
6;11;7;6;55;70
6;11;7;7;55;71
6;11;7;8;55;72
6;11;7;9;55;73
6;11;7;10;55;74
6;11;7;11;55;75
6;11;7;12;55;76
6;11;7;13;55;77
6;11;7;14;55;78
6;11;7;15;55;79
6;11;8;0;56;64
6;11;8;1;56;65
6;11;8;2;56;66
6;11;8;3;56;67
6;11;8;4;56;68
6;11;8;5;56;69
6;11;8;6;56;70
6;11;8;7;56;71
6;11;8;8;56;72
6;11;8;9;56;73
6;11;8;10;56;74
6;11;8;11;56;75
6;11;8;12;56;76
6;11;8;13;56;77
6;11;8;14;56;78
6;11;8;15;56;79
6;11;9;0;57;64
6;11;9;1;57;65
6;11;9;2;57;66
6;11;9;3;57;67
6;11;9;4;57;68
6;11;9;5;57;69
6;11;9;6;57;70
6;11;9;7;57;71
6;11;9;8;57;72
6;11;9;9;57;73
6;11;9;10;57;74
6;11;9;11;57;75
6;11;9;12;57;76
6;11;9;13;57;77
6;11;9;14;57;78
6;11;9;15;57;79
6;11;10;0;58;64
6;11;10;1;58;65
6;11;10;2;58;66
6;11;10;3;58;67
6;11;10;4;58;68
6;11;10;5;58;69
6;11;10;6;58;70
6;11;10;7;58;71
6;11;10;8;58;72
6;11;10;9;58;73
6;11;10;10;58;74
6;11;10;11;58;75
6;11;10;12;58;76
6;11;10;13;58;77
6;11;10;14;58;78
6;11;10;15;58;79
6;11;11;0;59;64
6;11;11;1;59;65
6;11;11;2;59;66
6;11;11;3;59;67
6;11;11;4;59;68
6;11;11;5;59;69
6;11;11;6;59;70
6;11;11;7;59;71
6;11;11;8;59;72
6;11;11;9;59;73
6;11;11;10;59;74
6;11;11;11;59;75
6;11;11;12;59;76
6;11;11;13;59;77
6;11;11;14;59;78
6;11;11;15;59;79
6;11;12;0;60;64
6;11;12;1;60;65
6;11;12;2;60;66
6;11;12;3;60;67
6;11;12;4;60;68
6;11;12;5;60;69
6;11;12;6;60;70
6;11;12;7;60;71
6;11;12;8;60;72
6;11;12;9;60;73
6;11;12;10;60;74
6;11;12;11;60;75
6;11;12;12;60;76
6;11;12;13;60;77
6;11;12;14;60;78
6;11;12;15;60;79
6;11;13;0;61;64
6;11;13;1;61;65
6;11;13;2;61;66
6;11;13;3;61;67
6;11;13;4;61;68
6;11;13;5;61;69
6;11;13;6;61;70
6;11;13;7;61;71
6;11;13;8;61;72
6;11;13;9;61;73
6;11;13;10;61;74
6;11;13;11;61;75
6;11;13;12;61;76
6;11;13;13;61;77
6;11;13;14;61;78
6;11;13;15;61;79
6;11;14;0;62;64
6;11;14;1;62;65
6;11;14;2;62;66
6;11;14;3;62;67
6;11;14;4;62;68
6;11;14;5;62;69
6;11;14;6;62;70
6;11;14;7;62;71
6;11;14;8;62;72
6;11;14;9;62;73
6;11;14;10;62;74
6;11;14;11;62;75
6;11;14;12;62;76
6;11;14;13;62;77
6;11;14;14;62;78
6;11;14;15;62;79
6;11;15;0;63;64
6;11;15;1;63;65
6;11;15;2;63;66
6;11;15;3;63;67
6;11;15;4;63;68
6;11;15;5;63;69
6;11;15;6;63;70
6;11;15;7;63;71
6;11;15;8;63;72
6;11;15;9;63;73
6;11;15;10;63;74
6;11;15;11;63;75
6;11;15;12;63;76
6;11;15;13;63;77
6;11;15;14;63;78
6;11;15;15;63;79
6;12;0;0;0;64
6;12;0;1;0;65
6;12;0;2;0;66
6;12;0;3;0;67
6;12;0;4;0;68
6;12;0;5;0;69
6;12;0;6;0;70
6;12;0;7;0;71
6;12;0;8;0;72
6;12;0;9;0;73
6;12;0;10;0;74
6;12;0;11;0;75
6;12;0;12;0;76
6;12;0;13;0;77
6;12;0;14;0;78
6;12;0;15;0;79
6;12;1;0;1;64
6;12;1;1;1;65
6;12;1;2;1;66
6;12;1;3;1;67
6;12;1;4;1;68
6;12;1;5;1;69
6;12;1;6;1;70
6;12;1;7;1;71
6;12;1;8;1;72
6;12;1;9;1;73
6;12;1;10;1;74
6;12;1;11;1;75
6;12;1;12;1;76
6;12;1;13;1;77
6;12;1;14;1;78
6;12;1;15;1;79
6;12;2;0;2;64
6;12;2;1;2;65
6;12;2;2;2;66
6;12;2;3;2;67
6;12;2;4;2;68
6;12;2;5;2;69
6;12;2;6;2;70
6;12;2;7;2;71
6;12;2;8;2;72
6;12;2;9;2;73
6;12;2;10;2;74
6;12;2;11;2;75
6;12;2;12;2;76
6;12;2;13;2;77
6;12;2;14;2;78
6;12;2;15;2;79
6;12;3;0;3;64
6;12;3;1;3;65
6;12;3;2;3;66
6;12;3;3;3;67
6;12;3;4;3;68
6;12;3;5;3;69
6;12;3;6;3;70
6;12;3;7;3;71
6;12;3;8;3;72
6;12;3;9;3;73
6;12;3;10;3;74
6;12;3;11;3;75
6;12;3;12;3;76
6;12;3;13;3;77
6;12;3;14;3;78
6;12;3;15;3;79
6;12;4;0;4;64
6;12;4;1;4;65
6;12;4;2;4;66
6;12;4;3;4;67
6;12;4;4;4;68
6;12;4;5;4;69
6;12;4;6;4;70
6;12;4;7;4;71
6;12;4;8;4;72
6;12;4;9;4;73
6;12;4;10;4;74
6;12;4;11;4;75
6;12;4;12;4;76
6;12;4;13;4;77
6;12;4;14;4;78
6;12;4;15;4;79
6;12;5;0;5;64
6;12;5;1;5;65
6;12;5;2;5;66
6;12;5;3;5;67
6;12;5;4;5;68
6;12;5;5;5;69
6;12;5;6;5;70
6;12;5;7;5;71
6;12;5;8;5;72
6;12;5;9;5;73
6;12;5;10;5;74
6;12;5;11;5;75
6;12;5;12;5;76
6;12;5;13;5;77
6;12;5;14;5;78
6;12;5;15;5;79
6;12;6;0;6;64
6;12;6;1;6;65
6;12;6;2;6;66
6;12;6;3;6;67
6;12;6;4;6;68
6;12;6;5;6;69
6;12;6;6;6;70
6;12;6;7;6;71
6;12;6;8;6;72
6;12;6;9;6;73
6;12;6;10;6;74
6;12;6;11;6;75
6;12;6;12;6;76
6;12;6;13;6;77
6;12;6;14;6;78
6;12;6;15;6;79
6;12;7;0;7;64
6;12;7;1;7;65
6;12;7;2;7;66
6;12;7;3;7;67
6;12;7;4;7;68
6;12;7;5;7;69
6;12;7;6;7;70
6;12;7;7;7;71
6;12;7;8;7;72
6;12;7;9;7;73
6;12;7;10;7;74
6;12;7;11;7;75
6;12;7;12;7;76
6;12;7;13;7;77
6;12;7;14;7;78
6;12;7;15;7;79
6;12;8;0;8;64
6;12;8;1;8;65
6;12;8;2;8;66
6;12;8;3;8;67
6;12;8;4;8;68
6;12;8;5;8;69
6;12;8;6;8;70
6;12;8;7;8;71
6;12;8;8;8;72
6;12;8;9;8;73
6;12;8;10;8;74
6;12;8;11;8;75
6;12;8;12;8;76
6;12;8;13;8;77
6;12;8;14;8;78
6;12;8;15;8;79
6;12;9;0;9;64
6;12;9;1;9;65
6;12;9;2;9;66
6;12;9;3;9;67
6;12;9;4;9;68
6;12;9;5;9;69
6;12;9;6;9;70
6;12;9;7;9;71
6;12;9;8;9;72
6;12;9;9;9;73
6;12;9;10;9;74
6;12;9;11;9;75
6;12;9;12;9;76
6;12;9;13;9;77
6;12;9;14;9;78
6;12;9;15;9;79
6;12;10;0;10;64
6;12;10;1;10;65
6;12;10;2;10;66
6;12;10;3;10;67
6;12;10;4;10;68
6;12;10;5;10;69
6;12;10;6;10;70
6;12;10;7;10;71
6;12;10;8;10;72
6;12;10;9;10;73
6;12;10;10;10;74
6;12;10;11;10;75
6;12;10;12;10;76
6;12;10;13;10;77
6;12;10;14;10;78
6;12;10;15;10;79
6;12;11;0;11;64
6;12;11;1;11;65
6;12;11;2;11;66
6;12;11;3;11;67
6;12;11;4;11;68
6;12;11;5;11;69
6;12;11;6;11;70
6;12;11;7;11;71
6;12;11;8;11;72
6;12;11;9;11;73
6;12;11;10;11;74
6;12;11;11;11;75
6;12;11;12;11;76
6;12;11;13;11;77
6;12;11;14;11;78
6;12;11;15;11;79
6;12;12;0;12;64
6;12;12;1;12;65
6;12;12;2;12;66
6;12;12;3;12;67
6;12;12;4;12;68
6;12;12;5;12;69
6;12;12;6;12;70
6;12;12;7;12;71
6;12;12;8;12;72
6;12;12;9;12;73
6;12;12;10;12;74
6;12;12;11;12;75
6;12;12;12;12;76
6;12;12;13;12;77
6;12;12;14;12;78
6;12;12;15;12;79
6;12;13;0;13;64
6;12;13;1;13;65
6;12;13;2;13;66
6;12;13;3;13;67
6;12;13;4;13;68
6;12;13;5;13;69
6;12;13;6;13;70
6;12;13;7;13;71
6;12;13;8;13;72
6;12;13;9;13;73
6;12;13;10;13;74
6;12;13;11;13;75
6;12;13;12;13;76
6;12;13;13;13;77
6;12;13;14;13;78
6;12;13;15;13;79
6;12;14;0;14;64
6;12;14;1;14;65
6;12;14;2;14;66
6;12;14;3;14;67
6;12;14;4;14;68
6;12;14;5;14;69
6;12;14;6;14;70
6;12;14;7;14;71
6;12;14;8;14;72
6;12;14;9;14;73
6;12;14;10;14;74
6;12;14;11;14;75
6;12;14;12;14;76
6;12;14;13;14;77
6;12;14;14;14;78
6;12;14;15;14;79
6;12;15;0;15;64
6;12;15;1;15;65
6;12;15;2;15;66
6;12;15;3;15;67
6;12;15;4;15;68
6;12;15;5;15;69
6;12;15;6;15;70
6;12;15;7;15;71
6;12;15;8;15;72
6;12;15;9;15;73
6;12;15;10;15;74
6;12;15;11;15;75
6;12;15;12;15;76
6;12;15;13;15;77
6;12;15;14;15;78
6;12;15;15;15;79
6;13;0;0;16;64
6;13;0;1;16;65
6;13;0;2;16;66
6;13;0;3;16;67
6;13;0;4;16;68
6;13;0;5;16;69
6;13;0;6;16;70
6;13;0;7;16;71
6;13;0;8;16;72
6;13;0;9;16;73
6;13;0;10;16;74
6;13;0;11;16;75
6;13;0;12;16;76
6;13;0;13;16;77
6;13;0;14;16;78
6;13;0;15;16;79
6;13;1;0;17;64
6;13;1;1;17;65
6;13;1;2;17;66
6;13;1;3;17;67
6;13;1;4;17;68
6;13;1;5;17;69
6;13;1;6;17;70
6;13;1;7;17;71
6;13;1;8;17;72
6;13;1;9;17;73
6;13;1;10;17;74
6;13;1;11;17;75
6;13;1;12;17;76
6;13;1;13;17;77
6;13;1;14;17;78
6;13;1;15;17;79
6;13;2;0;18;64
6;13;2;1;18;65
6;13;2;2;18;66
6;13;2;3;18;67
6;13;2;4;18;68
6;13;2;5;18;69
6;13;2;6;18;70
6;13;2;7;18;71
6;13;2;8;18;72
6;13;2;9;18;73
6;13;2;10;18;74
6;13;2;11;18;75
6;13;2;12;18;76
6;13;2;13;18;77
6;13;2;14;18;78
6;13;2;15;18;79
6;13;3;0;19;64
6;13;3;1;19;65
6;13;3;2;19;66
6;13;3;3;19;67
6;13;3;4;19;68
6;13;3;5;19;69
6;13;3;6;19;70
6;13;3;7;19;71
6;13;3;8;19;72
6;13;3;9;19;73
6;13;3;10;19;74
6;13;3;11;19;75
6;13;3;12;19;76
6;13;3;13;19;77
6;13;3;14;19;78
6;13;3;15;19;79
6;13;4;0;20;64
6;13;4;1;20;65
6;13;4;2;20;66
6;13;4;3;20;67
6;13;4;4;20;68
6;13;4;5;20;69
6;13;4;6;20;70
6;13;4;7;20;71
6;13;4;8;20;72
6;13;4;9;20;73
6;13;4;10;20;74
6;13;4;11;20;75
6;13;4;12;20;76
6;13;4;13;20;77
6;13;4;14;20;78
6;13;4;15;20;79
6;13;5;0;21;64
6;13;5;1;21;65
6;13;5;2;21;66
6;13;5;3;21;67
6;13;5;4;21;68
6;13;5;5;21;69
6;13;5;6;21;70
6;13;5;7;21;71
6;13;5;8;21;72
6;13;5;9;21;73
6;13;5;10;21;74
6;13;5;11;21;75
6;13;5;12;21;76
6;13;5;13;21;77
6;13;5;14;21;78
6;13;5;15;21;79
6;13;6;0;22;64
6;13;6;1;22;65
6;13;6;2;22;66
6;13;6;3;22;67
6;13;6;4;22;68
6;13;6;5;22;69
6;13;6;6;22;70
6;13;6;7;22;71
6;13;6;8;22;72
6;13;6;9;22;73
6;13;6;10;22;74
6;13;6;11;22;75
6;13;6;12;22;76
6;13;6;13;22;77
6;13;6;14;22;78
6;13;6;15;22;79
6;13;7;0;23;64
6;13;7;1;23;65
6;13;7;2;23;66
6;13;7;3;23;67
6;13;7;4;23;68
6;13;7;5;23;69
6;13;7;6;23;70
6;13;7;7;23;71
6;13;7;8;23;72
6;13;7;9;23;73
6;13;7;10;23;74
6;13;7;11;23;75
6;13;7;12;23;76
6;13;7;13;23;77
6;13;7;14;23;78
6;13;7;15;23;79
6;13;8;0;24;64
6;13;8;1;24;65
6;13;8;2;24;66
6;13;8;3;24;67
6;13;8;4;24;68
6;13;8;5;24;69
6;13;8;6;24;70
6;13;8;7;24;71
6;13;8;8;24;72
6;13;8;9;24;73
6;13;8;10;24;74
6;13;8;11;24;75
6;13;8;12;24;76
6;13;8;13;24;77
6;13;8;14;24;78
6;13;8;15;24;79
6;13;9;0;25;64
6;13;9;1;25;65
6;13;9;2;25;66
6;13;9;3;25;67
6;13;9;4;25;68
6;13;9;5;25;69
6;13;9;6;25;70
6;13;9;7;25;71
6;13;9;8;25;72
6;13;9;9;25;73
6;13;9;10;25;74
6;13;9;11;25;75
6;13;9;12;25;76
6;13;9;13;25;77
6;13;9;14;25;78
6;13;9;15;25;79
6;13;10;0;26;64
6;13;10;1;26;65
6;13;10;2;26;66
6;13;10;3;26;67
6;13;10;4;26;68
6;13;10;5;26;69
6;13;10;6;26;70
6;13;10;7;26;71
6;13;10;8;26;72
6;13;10;9;26;73
6;13;10;10;26;74
6;13;10;11;26;75
6;13;10;12;26;76
6;13;10;13;26;77
6;13;10;14;26;78
6;13;10;15;26;79
6;13;11;0;27;64
6;13;11;1;27;65
6;13;11;2;27;66
6;13;11;3;27;67
6;13;11;4;27;68
6;13;11;5;27;69
6;13;11;6;27;70
6;13;11;7;27;71
6;13;11;8;27;72
6;13;11;9;27;73
6;13;11;10;27;74
6;13;11;11;27;75
6;13;11;12;27;76
6;13;11;13;27;77
6;13;11;14;27;78
6;13;11;15;27;79
6;13;12;0;28;64
6;13;12;1;28;65
6;13;12;2;28;66
6;13;12;3;28;67
6;13;12;4;28;68
6;13;12;5;28;69
6;13;12;6;28;70
6;13;12;7;28;71
6;13;12;8;28;72
6;13;12;9;28;73
6;13;12;10;28;74
6;13;12;11;28;75
6;13;12;12;28;76
6;13;12;13;28;77
6;13;12;14;28;78
6;13;12;15;28;79
6;13;13;0;29;64
6;13;13;1;29;65
6;13;13;2;29;66
6;13;13;3;29;67
6;13;13;4;29;68
6;13;13;5;29;69
6;13;13;6;29;70
6;13;13;7;29;71
6;13;13;8;29;72
6;13;13;9;29;73
6;13;13;10;29;74
6;13;13;11;29;75
6;13;13;12;29;76
6;13;13;13;29;77
6;13;13;14;29;78
6;13;13;15;29;79
6;13;14;0;30;64
6;13;14;1;30;65
6;13;14;2;30;66
6;13;14;3;30;67
6;13;14;4;30;68
6;13;14;5;30;69
6;13;14;6;30;70
6;13;14;7;30;71
6;13;14;8;30;72
6;13;14;9;30;73
6;13;14;10;30;74
6;13;14;11;30;75
6;13;14;12;30;76
6;13;14;13;30;77
6;13;14;14;30;78
6;13;14;15;30;79
6;13;15;0;31;64
6;13;15;1;31;65
6;13;15;2;31;66
6;13;15;3;31;67
6;13;15;4;31;68
6;13;15;5;31;69
6;13;15;6;31;70
6;13;15;7;31;71
6;13;15;8;31;72
6;13;15;9;31;73
6;13;15;10;31;74
6;13;15;11;31;75
6;13;15;12;31;76
6;13;15;13;31;77
6;13;15;14;31;78
6;13;15;15;31;79
6;14;0;0;32;80
6;14;0;1;32;81
6;14;0;2;32;82
6;14;0;3;32;83
6;14;0;4;32;84
6;14;0;5;32;85
6;14;0;6;32;86
6;14;0;7;32;87
6;14;0;8;32;88
6;14;0;9;32;89
